price_in_rp,district,city,lat,long,facilities,property_type,ads_id,bedrooms,bathrooms,land_size_m2,building_size_m2,carports,certificate,electricity,maid_bedrooms,maid_bathrooms,floors,year_built,property_condition,building_orientation,garages,furnishing
2650000000.0,Bekasi, Bekasi,-6.2849775,106.970127,"Masjid, Keamanan, Keamanan 24 jam",rumah,hos11368391,5.0,4.0,160.0,296.0,0.0,shm - sertifikat hak milik,3500.0,0.0,0.0,2.0,,bagus,,0.0,unfurnished
1300000000.0,Bekasi, Bekasi,-6.2849775,106.970127," Jalur Telepon,  AC, Masjid, Kolam Renang,  CCTV, Wastafel,  Pemanas Air, Jalur Telepon, Tempat Jemuran,  Akses Parkir,  One Gate System, Keamanan 24 jam,  Taman,  Tempat Laundry,  Playground,  Keamanan, Mesin Cuci,  Ac,  Kolam Renang",rumah,hos11368308,4.0,4.0,84.0,105.0,1.0,shm - sertifikat hak milik,2200.0,0.0,0.0,2.0,2022.0,baru,timur,1.0,
1300000000.0,Bekasi, Bekasi,-6.2849775,106.970127,"Tempat Jemuran,  Jogging Track, Lapangan Bola, Lapangan Bulu Tangkis,  AC, Mesin Cuci, Kolam Renang,  Taman, Ac, Taman,  Pemanas Air, Wastafel,  Tempat Gym,  Masjid,  Keamanan,  Track Lari",rumah,hos11368282,4.0,4.0,84.0,105.0,1.0,shm - sertifikat hak milik,2200.0,0.0,0.0,2.0,2022.0,baru,timur,1.0,
1300000000.0,Bekasi, Bekasi,-6.2849775,106.970127," Jalur Telepon,  Jogging Track,  AC, Masjid,  CCTV, Wastafel,  Pemanas Air, Jalur Telepon, Tempat Jemuran, Lapangan Bulu Tangkis, Lapangan Bola,  Akses Parkir,  One Gate System, Keamanan 24 jam,  Taman, Taman,  Playground,  Tempat Gym,  Keamanan, Mesin Cuci,  Ac,  Kolam Renang,  Track Lari",rumah,hos11367821,4.0,3.0,84.0,105.0,0.0,shm - sertifikat hak milik,2200.0,0.0,0.0,2.0,2022.0,baru,barat,0.0,
425000000.0,Bekasi, Bekasi,-6.2849775,106.970127,"Masjid, Keamanan 24 jam,  One Gate System,  Taman",rumah,hos11367009,2.0,1.0,90.0,65.0,0.0,shm - sertifikat hak milik,2200.0,0.0,0.0,1.0,2011.0,sudah renovasi,,0.0,
280000000.0,Bekasi, Bekasi,-6.2849775,106.970127,"Tempat Jemuran, Lapangan Bulu Tangkis, Lapangan Tenis,  Akses Parkir,  One Gate System, Masjid, Keamanan 24 jam,  Taman,  Tempat Laundry,  CCTV,  Playground, Wastafel, CCTV, Jalur Telepon,  Track Lari",rumah,hos11366370,2.0,1.0,70.0,40.0,1.0,shm - sertifikat hak milik,1300.0,0.0,0.0,1.0,2022.0,baru,timur,1.0,semi furnished
999000000.0,Bekasi, Bekasi,-6.2849775,106.970127,"Tempat Jemuran, Track Lari,  Akses Parkir,  One Gate System, Masjid, Keamanan 24 jam,  Taman,  Tempat Laundry,  CCTV,  Playground, Wastafel, AC, Jalur Telepon",rumah,hos11366324,6.0,2.0,127.0,190.0,1.0,shm - sertifikat hak milik,3500.0,1.0,1.0,2.0,2021.0,bagus,selatan,1.0,semi furnished
5750000000.0,Bekasi, Bekasi,-6.2849775,106.970127," Mesin Cuci,  Akses Parkir,  Kolam Renang, Masjid, Keamanan 24 jam, Kolam Renang, Kulkas, Taman,  Playground, Wastafel, Lapangan Voli,  Masjid,  Keamanan",rumah,hos11365981,5.0,4.0,400.0,398.0,2.0,shm - sertifikat hak milik,6600.0,1.0,2.0,2.0,2015.0,baru,,1.0,unfurnished
1500000000.0,Bekasi, Bekasi,-6.2849775,106.970127,"Lapangan Tenis,  AC, Masjid,  Lapangan Bulu Tangkis, Kulkas, Wastafel,  Pemanas Air, Jalur Telepon, Tempat Jemuran, Lapangan Bola,  Akses Parkir,  One Gate System,  Lapangan Voli, Keamanan 24 jam,  Taman,  Tempat Laundry,  Playground,  Kolam Ikan,  Lapangan Basket,  Kitchen Set,  Mesin Cuci,  Track Lari",rumah,hos11365281,3.0,2.0,100.0,136.0,1.0,shm - sertifikat hak milik,1300.0,1.0,1.0,2.0,2022.0,bagus,timur,1.0,semi furnished
6800000000.0,Bekasi, Bekasi,-6.2849775,106.970127,"Lapangan Tenis,  AC, Masjid,  Lapangan Bulu Tangkis,  CCTV, Kulkas, Wastafel,  Pemanas Air, Jalur Telepon, Tempat Jemuran, Lapangan Bola,  Akses Parkir,  One Gate System,  Lapangan Voli, Keamanan 24 jam,  Taman,  Tempat Laundry,  Playground,  Tempat Gym,  Lapangan Basket,  Kitchen Set,  Mesin Cuci,  Kolam Renang,  Track Lari",rumah,hos11365251,8.0,9.0,700.0,1400.0,2.0,shm - sertifikat hak milik,7700.0,2.0,2.0,4.0,2011.0,bagus,selatan,2.0,semi furnished
3000000000.0,Bekasi, Bekasi,-6.2849775,106.970127,Pemanas Air,rumah,hos11364929,4.0,5.0,250.0,400.0,1.0,shm - sertifikat hak milik,3300.0,0.0,0.0,1.0,,bagus,,1.0,
168000000.0,Bekasi, Bekasi,-6.2849775,106.970127,"Lapangan Bola, Masjid, Taman, Wastafel,  Playground",rumah,hos11293011,2.0,1.0,60.0,19.0,1.0,shm - sertifikat hak milik,1300.0,0.0,0.0,1.0,2022.0,baru,,1.0,unfurnished
870000000.0,Bekasi, Bekasi,-6.2849775,106.970127,"Tempat Jemuran, Taman, Wastafel",rumah,hos11292651,3.0,1.0,90.0,80.0,1.0,shm - sertifikat hak milik,2200.0,0.0,0.0,2.0,2022.0,baru,selatan,0.0,unfurnished
495000000.0,Bekasi, Bekasi,-6.2849775,106.970127," Jogging Track, Track Lari,  Kolam Renang, Masjid, Keamanan 24 jam,  Taman, Kolam Renang,  CCTV, Ac, AC,  Masjid, CCTV, Jalur Telepon,  Keamanan",rumah,hos11292455,2.0,1.0,86.0,45.0,1.0,shm - sertifikat hak milik,1300.0,0.0,0.0,1.0,2022.0,baru,selatan,1.0,
275000000.0,Bekasi, Bekasi,-6.2849775,106.970127," Jalur Telepon,  Ac,  Jogging Track, Track Lari, Masjid, Keamanan 24 jam,  Taman, Taman, AC,  Masjid, CCTV, Jalur Telepon,  Keamanan",rumah,hos11292377,2.0,1.0,60.0,36.0,1.0,shm - sertifikat hak milik,2200.0,0.0,0.0,1.0,2022.0,baru,selatan,1.0,semi furnished
300000000.0,Bekasi, Bekasi,-6.2849775,106.970127,"Tempat Jemuran, Track Lari,  Akses Parkir,  One Gate System,  Kolam Renang, Masjid, Keamanan 24 jam,  Taman,  Tempat Laundry,  CCTV,  Playground, Wastafel, Jalur Telepon",rumah,hos11292373,2.0,2.0,70.0,70.0,1.0,shm - sertifikat hak milik,1300.0,0.0,0.0,1.0,2021.0,bagus,timur,1.0,semi furnished
1440000000.0,Bekasi, Bekasi,-6.2849775,106.970127,"Track Lari,  Kolam Renang, Kitchen Set,  Taman,  CCTV, Taman, Wastafel, Jogging Track, CCTV,  Keamanan, Lapangan Basket",rumah,hos11287342,2.0,2.0,55.0,60.0,1.0,shm - sertifikat hak milik,2200.0,1.0,0.0,2.0,,baru,,0.0,semi furnished
764000000.0,Bekasi, Bekasi,-6.2849775,106.970127,"Track Lari,  One Gate System, Keamanan 24 jam,  CCTV,  Playground, Taman, CCTV",rumah,hos11218993,3.0,3.0,78.0,83.0,1.0,shm - sertifikat hak milik,2200.0,0.0,0.0,2.0,2022.0,baru,,0.0,unfurnished
1200000000.0,Bekasi, Bekasi,-6.2849775,106.970127,"Tempat Jemuran,  Ac,  Mesin Cuci, Track Lari,  AC,  Taman,  CCTV, Kulkas, Wastafel, Jogging Track,  Masjid, Keamanan,  Kitchen Set",rumah,hos11218764,,2.0,120.0,90.0,2.0,shm - sertifikat hak milik,2200.0,0.0,0.0,2.0,2021.0,baru,selatan,0.0,furnished
764000000.0,Bekasi, Bekasi,-6.2849775,106.970127,"Track Lari,  One Gate System, Akses Parkir, Keamanan 24 jam,  Taman,  CCTV, Taman,  Playground, CCTV",rumah,hos11149037,3.0,3.0,78.0,83.0,2.0,shm - sertifikat hak milik,2200.0,0.0,0.0,2.0,2022.0,baru,,0.0,unfurnished
495000000.0,Bekasi, Bekasi,-6.2849775,106.970127," Jalur Telepon,  Jogging Track, Track Lari,  Kolam Renang, Masjid, Keamanan 24 jam, Kolam Renang,  Taman,  CCTV, Ac, AC,  Masjid, CCTV, Jalur Telepon,  Keamanan",rumah,hos11144873,2.0,1.0,86.0,45.0,1.0,shm - sertifikat hak milik,1300.0,0.0,0.0,1.0,2022.0,baru,barat laut,1.0,semi furnished
1500000000.0,Bekasi, Bekasi,-6.2849775,106.970127," Jalur Telepon,  Ac,  Kolam Renang,  Taman, Jogging Track,  Masjid, CCTV,  Keamanan",rumah,hos11086821,4.0,3.0,100.0,136.0,2.0,shm - sertifikat hak milik,2200.0,1.0,1.0,2.0,2022.0,baru,selatan,2.0,semi furnished
300000000.0,Setu, Bekasi,-6.358777,107.0348331," Jogging Track, Taman,  Masjid, CCTV,  Keamanan",rumah,hos10803704,2.0,1.0,60.0,36.0,1.0,shm - sertifikat hak milik,1300.0,0.0,0.0,1.0,2022.0,baru,selatan,1.0,unfurnished
365000000.0,Setu, Bekasi,-6.358777,107.0348331,"CCTV, Keamanan, Keamanan 24 jam",rumah,hos11144498,2.0,1.0,60.0,36.0,1.0,shm - sertifikat hak milik,1300.0,0.0,0.0,1.0,,baru,,0.0,unfurnished
350000000.0,Setu, Bekasi,-6.358777,107.0348331,"Tempat Jemuran,  Jogging Track, Lapangan Bola, Track Lari, Keamanan 24 jam, Kulkas, Taman,  Playground, One Gate System, Keamanan",rumah,hos11215517,2.0,1.0,60.0,38.0,1.0,shm - sertifikat hak milik,1300.0,0.0,1.0,1.0,2022.0,baru,selatan,0.0,unfurnished
351000000.0,Setu, Bekasi,-6.358777,107.0348331,"Tempat Jemuran, Lapangan Bola, Keamanan 24 jam, One Gate System, Keamanan",rumah,hos11215436,2.0,1.0,60.0,38.0,1.0,hgb - hak guna bangunan,1300.0,0.0,0.0,1.0,2020.0,baru,utara,0.0,unfurnished
393000000.0,Setu, Bekasi,-6.358777,107.0348331,"Masjid, Playground, Track Lari, Jogging Track",rumah,hos11364317,2.0,1.0,60.0,36.0,1.0,shm - sertifikat hak milik,1300.0,0.0,0.0,1.0,2022.0,bagus,selatan,0.0,unfurnished
392000000.0,Setu, Bekasi,-6.358777,107.0348331,Tempat Jemuran,rumah,hos11289497,2.0,1.0,72.0,36.0,1.0,hgb - hak guna bangunan,1300.0,0.0,0.0,1.0,2021.0,baru,utara,0.0,unfurnished
440000000.0,Setu, Bekasi,-6.358777,107.0348331,"Tempat Jemuran,  Akses Parkir,  One Gate System, Masjid, Kitchen Set, Keamanan 24 jam, Wastafel, Jalur Telepon",rumah,hos11219736,2.0,1.0,66.0,36.0,1.0,shm - sertifikat hak milik,1300.0,0.0,0.0,1.0,2021.0,baru,timur,1.0,semi furnished
351000000.0,Setu, Bekasi,-6.358777,107.0348331,"Tempat Jemuran, Lapangan Bola, Keamanan",rumah,hos11215454,2.0,1.0,60.0,38.0,1.0,hgb - hak guna bangunan,1300.0,0.0,0.0,1.0,2020.0,baru,utara,0.0,unfurnished
401000000.0,Setu, Bekasi,-6.358777,107.0348331," Jogging Track, Taman,  Masjid, Jalur Telepon,  Keamanan",rumah,hos11087872,2.0,1.0,66.0,38.0,1.0,shm - sertifikat hak milik,1300.0,0.0,0.0,1.0,2022.0,baru,utara,0.0,semi furnished
1990000000.0,Harapan Indah, Bekasi,-6.1817523,106.9736839,"Jalur Telepon, Taman",rumah,hos11358675,4.0,4.0,160.0,216.0,0.0,shm - sertifikat hak milik,4400.0,1.0,0.0,2.0,2017.0,bagus,,0.0,unfurnished
1150000000.0,Harapan Indah, Bekasi,-6.1817523,106.9736839," Jogging Track, Track Lari,  Kolam Renang, Masjid, Keamanan 24 jam,  Taman, Ac, Taman, AC,  Masjid,  Keamanan",rumah,hos10157535,3.0,2.0,126.0,126.0,1.0,shm - sertifikat hak milik,2200.0,1.0,1.0,2.0,2015.0,bagus sekali,utara,0.0,unfurnished
3200000000.0,Harapan Indah, Bekasi,-6.1817523,106.9736839," Jogging Track,  Kolam Renang, Ac, Taman,  Masjid,  Keamanan",rumah,hos10535625,5.0,4.0,376.0,700.0,2.0,,3300.0,1.0,1.0,2.0,2015.0,bagus,utara,2.0,furnished
950000000.0,Harapan Indah, Bekasi,-6.1817523,106.9736839,"Keamanan, Taman",rumah,hos10668954,3.0,2.0,66.0,87.0,1.0,shm - sertifikat hak milik,2200.0,0.0,0.0,2.0,,bagus,,1.0,unfurnished
1500000000.0,Harapan Indah, Bekasi,-6.1817523,106.9736839,"Keamanan, Taman",rumah,hos9802787,2.0,2.0,126.0,80.0,0.0,hgb - hak guna bangunan,2200.0,1.0,1.0,2.0,,bagus,,0.0,unfurnished
1250000000.0,Harapan Indah, Bekasi,-6.1817523,106.9736839,Keamanan,rumah,hos10830951,2.0,2.0,84.0,56.0,1.0,"lainnya (ppjb,girik,adat,dll)",2200.0,0.0,0.0,2.0,,baru,,1.0,unfurnished
1200000000.0,Harapan Indah, Bekasi,-6.1817523,106.9736839,"Tempat Jemuran, Kitchen Set, Jalur Telepon, Keamanan 24 jam",rumah,hos11119901,5.0,3.0,152.0,200.0,1.0,shm - sertifikat hak milik,2200.0,1.0,1.0,2.0,,sudah renovasi,,1.0,unfurnished
3200000000.0,Harapan Indah, Bekasi,-6.1817523,106.9736839,"Keamanan, Taman",rumah,hos10550045,5.0,5.0,376.0,700.0,3.0,hgb - hak guna bangunan,3300.0,0.0,0.0,2.0,,bagus sekali,,2.0,semi furnished
850000000.0,Harapan Indah, Bekasi,-6.1817523,106.9736839,"Tempat Jemuran, Track Lari,  One Gate System, Akses Parkir, Keamanan 24 jam,  Taman, Wastafel, AC",rumah,hos11269800,2.0,1.0,90.0,60.0,1.0,shm - sertifikat hak milik,2200.0,1.0,1.0,1.0,2010.0,bagus,utara,0.0,unfurnished
1280000000.0,Harapan Indah, Bekasi,-6.1817523,106.9736839,"Masjid, Keamanan 24 jam",rumah,hos11178392,3.0,2.0,139.0,120.0,1.0,shm - sertifikat hak milik,2200.0,0.0,0.0,1.0,,bagus,,1.0,unfurnished
895000000.0,Harapan Indah, Bekasi,-6.1817523,106.9736839," Jogging Track, Masjid, Taman,  Keamanan",rumah,hos10162320,3.0,3.0,58.0,90.0,1.0,shm - sertifikat hak milik,2200.0,0.0,0.0,2.0,2022.0,baru,,1.0,semi furnished
1450000000.0,Harapan Indah, Bekasi,-6.1817523,106.9736839,"Tempat Jemuran, Lapangan Bola, Track Lari, Masjid, Keamanan 24 jam,  Taman, Keamanan",rumah,hos9538314,4.0,3.0,131.0,225.0,1.0,shm - sertifikat hak milik,2200.0,1.0,0.0,2.0,2020.0,bagus,,1.0,unfurnished
1300000000.0,Harapan Indah, Bekasi,-6.1817523,106.9736839," Keamanan,  Taman, Jogging Track, AC",rumah,hos10809993,2.0,1.0,126.0,90.0,1.0,shm - sertifikat hak milik,2200.0,1.0,1.0,1.0,2010.0,bagus,utara,0.0,unfurnished
690000000.0,Harapan Indah, Bekasi,-6.1817523,106.9736839,Keamanan,rumah,hos10543205,2.0,2.0,90.0,60.0,1.0,shm - sertifikat hak milik,1300.0,1.0,0.0,1.0,2006.0,bagus,utara,0.0,unfurnished
950000000.0,Harapan Indah, Bekasi,-6.1817523,106.9736839,"Taman,  One Gate System, Keamanan 24 jam",rumah,hos11369099,2.0,1.0,90.0,120.0,1.0,shm - sertifikat hak milik,2200.0,0.0,0.0,2.0,,bagus,,1.0,unfurnished
1350000000.0,Harapan Indah, Bekasi,-6.1817523,106.9736839,Keamanan 24 jam,rumah,hos11368804,4.0,3.0,90.0,160.0,1.0,shm - sertifikat hak milik,4400.0,0.0,0.0,2.0,,bagus,,1.0,unfurnished
1000000000.0,Harapan Indah, Bekasi,-6.1817523,106.9736839," AC, Masjid, Kitchen Set, Keamanan 24 jam, Pemanas Air, Taman",rumah,hos11368401,3.0,2.0,138.0,120.0,1.0,shm - sertifikat hak milik,2200.0,0.0,0.0,1.0,,bagus,,1.0,unfurnished
2850000000.0,Harapan Indah, Bekasi,-6.1817523,106.9736839,"Tempat Jemuran, Track Lari, Keamanan 24 jam, Taman, Wastafel",rumah,hos11368363,3.0,3.0,160.0,216.0,1.0,shm - sertifikat hak milik,2200.0,1.0,1.0,3.0,2017.0,sudah renovasi,selatan,1.0,unfurnished
1150000000.0,Harapan Indah, Bekasi,-6.1817523,106.9736839,"Track Lari,  Kolam Renang, Masjid, Keamanan 24 jam,  Taman, Taman, Jogging Track,  Keamanan",rumah,hos11359638,3.0,2.0,78.0,52.0,1.0,shm - sertifikat hak milik,2200.0,0.0,0.0,2.0,2022.0,,utara,0.0,unfurnished
342000000.0,Harapan Indah, Bekasi,-6.1817523,106.9736839,"Tempat Jemuran,  Taman,  CCTV, Taman, Ac, Wastafel, AC, CCTV,  Keamanan",rumah,hos11363992,2.0,1.0,36.0,63.0,1.0,shm - sertifikat hak milik,1300.0,0.0,0.0,1.0,2022.0,baru,selatan,1.0,unfurnished
327000000.0,Harapan Indah, Bekasi,-6.1817523,106.9736839,"Tempat Jemuran,  Ac,  CCTV, Taman, Wastafel, AC, Keamanan",rumah,hos11363719,2.0,1.0,36.0,60.0,1.0,shm - sertifikat hak milik,1300.0,0.0,0.0,1.0,2022.0,baru,timur,1.0,unfurnished
975000000.0,Harapan Indah, Bekasi,-6.1817523,106.9736839," Jogging Track, Track Lari,  Kolam Renang, Masjid, Keamanan 24 jam, Kolam Renang,  Taman, Taman,  Masjid,  Keamanan",rumah,hos11295104,2.0,1.0,90.0,70.0,1.0,shm - sertifikat hak milik,2200.0,1.0,1.0,1.0,2015.0,bagus,selatan,0.0,unfurnished
975000000.0,Harapan Indah, Bekasi,-6.1817523,106.9736839,"Tempat Jemuran,  Jogging Track, Track Lari,  One Gate System, Keamanan 24 jam, Taman,  Playground, Keamanan",rumah,hos11295021,3.0,2.0,90.0,70.0,0.0,shm - sertifikat hak milik,2200.0,0.0,0.0,1.0,,bagus,,0.0,unfurnished
1370000000.0,Harapan Indah, Bekasi,-6.1817523,106.9736839,"Tempat Jemuran, Track Lari,  One Gate System,  AC, Kitchen Set, Akses Parkir, Keamanan 24 jam,  Taman,  CCTV,  Playground, Wastafel, Jalur Telepon",rumah,hos11294708,4.0,3.0,105.0,100.0,0.0,shm - sertifikat hak milik,2200.0,0.0,0.0,2.0,2015.0,bagus,,0.0,semi furnished
1370000000.0,Harapan Indah, Bekasi,-6.1817523,106.9736839,"Tempat Jemuran,  Jogging Track, Track Lari,  One Gate System, Keamanan 24 jam, Taman,  Playground, Keamanan",rumah,hos11294636,4.0,3.0,105.0,100.0,1.0,shm - sertifikat hak milik,2200.0,0.0,0.0,2.0,,bagus,,0.0,unfurnished
2150000000.0,Harapan Indah, Bekasi,-6.1817523,106.9736839,AC,rumah,hos11293805,3.0,3.0,144.0,157.0,0.0,shm - sertifikat hak milik,3500.0,1.0,1.0,2.0,,,,0.0,
2150000000.0,Harapan Indah, Bekasi,-6.1817523,106.9736839,AC,rumah,hos11294055,3.0,3.0,144.0,157.0,0.0,shm - sertifikat hak milik,2200.0,1.0,1.0,2.0,,,,0.0,
2150000000.0,Harapan Indah, Bekasi,-6.1817523,106.9736839,AC,rumah,hos11293977,3.0,3.0,144.0,157.0,0.0,shm - sertifikat hak milik,2200.0,1.0,1.0,2.0,,,,0.0,
1200000000.0,Harapan Indah, Bekasi,-6.1817523,106.9736839,Keamanan 24 jam,rumah,hos11293941,3.0,2.0,126.0,94.0,0.0,hgb - hak guna bangunan,1300.0,0.0,0.0,1.0,,,,0.0,
1550000000.0,Harapan Indah, Bekasi,-6.1817523,106.9736839,"Tempat Jemuran, Keamanan, Taman",rumah,hos11293841,2.0,3.0,114.0,228.0,0.0,shm - sertifikat hak milik,2200.0,1.0,0.0,2.0,,bagus,,1.0,unfurnished
1250000000.0,Harapan Indah, Bekasi,-6.1817523,106.9736839,"Masjid, Keamanan",rumah,hos11293706,2.0,2.0,108.0,69.0,0.0,hgb - hak guna bangunan,2200.0,1.0,0.0,1.0,2017.0,bagus,,0.0,unfurnished
168000000.0,Harapan Indah, Bekasi,-6.1817523,106.9736839,"Masjid, Lapangan Bola, Taman, Wastafel",rumah,hos11292911,2.0,1.0,60.0,29.0,1.0,shm - sertifikat hak milik,1300.0,0.0,0.0,1.0,2022.0,baru,,1.0,unfurnished
1400000000.0,Harapan Indah, Bekasi,-6.1817523,106.9736839,"Lapangan Bola,  One Gate System,  Lapangan Voli, Keamanan 24 jam, Taman, Keamanan, Lapangan Basket",rumah,hos11292867,3.0,1.0,144.0,77.0,0.0,shm - sertifikat hak milik,2200.0,1.0,1.0,1.0,,bagus,,0.0,unfurnished
799000000.0,Harapan Indah, Bekasi,-6.1817523,106.9736839,"Ac, AC",rumah,hos11292717,3.0,2.0,77.0,140.0,0.0,shm - sertifikat hak milik,3500.0,1.0,0.0,2.0,,bagus,,0.0,semi furnished
779000000.0,Harapan Indah, Bekasi,-6.1817523,106.9736839,"Tempat Jemuran,  Akses Parkir,  One Gate System, Masjid, Keamanan 24 jam,  Taman,  CCTV,  Playground, Wastafel,  Masjid, CCTV, Jalur Telepon,  Keamanan",rumah,hos11290350,3.0,2.0,54.0,63.0,1.0,shm - sertifikat hak milik,2200.0,0.0,0.0,2.0,2022.0,baru,utara,0.0,unfurnished
775000000.0,Harapan Indah, Bekasi,-6.1817523,106.9736839,"Track Lari, Keamanan 24 jam, Taman",rumah,hos11222095,2.0,1.0,66.0,60.0,1.0,shm - sertifikat hak milik,2200.0,0.0,0.0,1.0,,bagus,,0.0,unfurnished
2150000000.0,Harapan Indah, Bekasi,-6.1817523,106.9736839,"Tempat Jemuran, AC, Track Lari,  One Gate System,  Kolam Renang, Akses Parkir, Keamanan 24 jam,  Taman,  CCTV, Ac, Taman,  Playground, Wastafel, Jogging Track,  Keamanan",rumah,hos11222046,3.0,3.0,144.0,157.0,2.0,shm - sertifikat hak milik,3500.0,1.0,1.0,2.0,2014.0,bagus,utara,2.0,unfurnished
779000000.0,Harapan Indah, Bekasi,-6.1817523,106.9736839,"Lapangan Bulu Tangkis, Track Lari,  One Gate System, Akses Parkir, Keamanan 24 jam,  Taman,  CCTV",rumah,hos11220514,,,63.0,53.0,0.0,shm - sertifikat hak milik,2200.0,0.0,0.0,1.0,2022.0,baru,,0.0,
1750000000.0,Harapan Indah, Bekasi,-6.1817523,106.9736839,"Tempat Jemuran, Lapangan Bulu Tangkis,  One Gate System, Keamanan 24 jam, Taman,  Playground, Wastafel, Keamanan",rumah,hos11216081,2.0,2.0,179.0,56.0,1.0,shm - sertifikat hak milik,2200.0,0.0,0.0,2.0,2020.0,baru,timur,0.0,unfurnished
750000000.0,Harapan Indah, Bekasi,-6.1817523,106.9736839,"Tempat Jemuran, Lapangan Bulu Tangkis, Lapangan Tenis, Masjid, Keamanan 24 jam,  Taman,  Tempat Laundry, Wastafel, Jogging Track,  Masjid, Jalur Telepon,  Keamanan,  Track Lari",rumah,hos11213264,2.0,1.0,94.0,75.0,1.0,shm - sertifikat hak milik,2200.0,1.0,1.0,1.0,2000.0,bagus,selatan,0.0,unfurnished
1250000000.0,Harapan Indah, Bekasi,-6.1817523,106.9736839,"Jalur Telepon, Keamanan 24 jam",rumah,hos11215911,5.0,4.0,125.0,136.0,1.0,shm - sertifikat hak milik,3500.0,0.0,0.0,2.0,,sudah renovasi,,1.0,semi furnished
870000000.0,Harapan Indah, Bekasi,-6.1817523,106.9736839,"Masjid, Taman,  Keamanan,  Kolam Renang",rumah,hos11215637,3.0,2.0,94.0,70.0,1.0,shm - sertifikat hak milik,1300.0,0.0,0.0,1.0,2015.0,,selatan,0.0,unfurnished
1500000000.0,Harapan Indah, Bekasi,-6.1817523,106.9736839,Keamanan 24 jam,rumah,hos11204509,2.0,2.0,126.0,80.0,0.0,"lainnya (ppjb,girik,adat,dll)",2200.0,1.0,1.0,2.0,,,utara,0.0,
1500000000.0,Harapan Indah, Bekasi,-6.1817523,106.9736839,"Keamanan 24 jam, Taman",rumah,hos11214702,3.0,2.0,105.0,105.0,0.0,shm - sertifikat hak milik,2200.0,1.0,0.0,2.0,,,,0.0,
4300000000.0,Harapan Indah, Bekasi,-6.1817523,106.9736839," Playground, Keamanan 24 jam, One Gate System",rumah,hos11149349,4.0,4.0,325.0,200.0,2.0,shm - sertifikat hak milik,2200.0,1.0,1.0,3.0,,bagus,utara,1.0,unfurnished
1300000000.0,Harapan Indah, Bekasi,-6.1817523,106.9736839,"Keamanan 24 jam, Taman",rumah,hos11149341,2.0,2.0,90.0,90.0,0.0,shm - sertifikat hak milik,2200.0,1.0,1.0,2.0,,,,0.0,
1300000000.0,Harapan Indah, Bekasi,-6.1817523,106.9736839,"Keamanan 24 jam, Taman",rumah,hos11149324,2.0,2.0,90.0,90.0,0.0,shm - sertifikat hak milik,2200.0,1.0,1.0,2.0,,,,0.0,
1800000000.0,Harapan Indah, Bekasi,-6.1817523,106.9736839,"Jalur Telepon, Keamanan 24 jam",rumah,hos11149104,2.0,2.0,133.0,80.0,1.0,"lainnya (ppjb,girik,adat,dll)",2200.0,1.0,1.0,2.0,,sudah renovasi,barat,1.0,unfurnished
520000000.0,Harapan Indah, Bekasi,-6.1817523,106.9736839,"Keamanan 24 jam, Masjid, Keamanan,  Taman",rumah,hos11148732,3.0,1.0,36.0,60.0,0.0,shm - sertifikat hak milik,1300.0,0.0,0.0,1.0,,butuh renovasi,,1.0,unfurnished
1300000000.0,Harapan Indah, Bekasi,-6.1817523,106.9736839,"Keamanan, Taman",rumah,hos11148561,2.0,2.0,84.0,56.0,2.0,"lainnya (ppjb,girik,adat,dll)",2200.0,0.0,0.0,2.0,2018.0,bagus,,0.0,semi furnished
685000000.0,Harapan Indah, Bekasi,-6.1817523,106.9736839,"Masjid, Keamanan 24 jam",rumah,hos11148026,2.0,1.0,94.0,110.0,1.0,shm - sertifikat hak milik,2200.0,0.0,0.0,1.0,2016.0,bagus,utara,1.0,unfurnished
930000000.0,Harapan Indah, Bekasi,-6.1817523,106.9736839,"Masjid, Keamanan 24 jam",rumah,hos11147989,2.0,1.0,105.0,70.0,1.0,shm - sertifikat hak milik,1300.0,0.0,0.0,1.0,2016.0,bagus,,1.0,unfurnished
685000000.0,Harapan Indah, Bekasi,-6.1817523,106.9736839,"Masjid, Keamanan 24 jam",rumah,hos11147948,2.0,1.0,94.0,110.0,1.0,shm - sertifikat hak milik,2200.0,0.0,0.0,1.0,2016.0,bagus,,1.0,unfurnished
2100000000.0,Harapan Indah, Bekasi,-6.1817523,106.9736839,"Track Lari, Keamanan,  Taman, Jogging Track",rumah,hos11147548,4.0,3.0,180.0,150.0,2.0,hgb - hak guna bangunan,2200.0,0.0,0.0,2.0,,baru,,0.0,
520000000.0,Harapan Indah, Bekasi,-6.1817523,106.9736839," Akses Parkir,  One Gate System, Masjid, Keamanan 24 jam,  Taman,  Playground",rumah,hos11147044,3.0,1.0,60.0,45.0,1.0,shm - sertifikat hak milik,1300.0,0.0,0.0,1.0,,butuh renovasi,selatan,0.0,unfurnished
520000000.0,Harapan Indah, Bekasi,-6.1817523,106.9736839," Akses Parkir,  One Gate System, Masjid, Keamanan 24 jam,  Taman,  Playground",rumah,hos11147022,3.0,1.0,60.0,45.0,1.0,shm - sertifikat hak milik,1300.0,0.0,0.0,1.0,,butuh renovasi,selatan,0.0,unfurnished
